r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
74,105,5,89,102,10,51,100,25,47,False,7554514687
46,28,105,58,7,71,45,14,82,95,True,7554488392
1,123,82,26,126,63,129,20,59,110,True,7554452207
72,98,19,41,74,97,69,123,67,40,True,7554411426
25,20,99,123,17,110,41,120,100,92,False,7554094000
129,90,123,26,21,8,58,47,86,126,False,7554024419
106,86,114,58,20,113,69,92,10,112,True,7553956166
38,48,86,5,113,97,26,106,123,41,False,7553888758
32,26,14,83,21,90,69,58,86,93,True,7552725498
71,39,113,3,83,53,20,94,21,28,True,7552501757
39,19,14,12,45,110,18,86,129,128,True,7549653401
93,91,129,17,83,41,121,105,128,63,True,7548596049
8,86,49,97,65,39,110,129,19,48,False,7548537660
56,71,29,113,110,66,86,128,10,106,False,7548496925
19,74,106,95,75,13,63,83,123,80,False,7548394238
123,106,69,53,129,27,83,74,56,14,False,7548320780
93,106,33,129,58,17,89,98,112,40,False,7548155635
25,61,98,20,10,74,21,100,1,53,True,7548109183
91,93,86,46,84,53,77,103,123,59,False,7548058403
96,10,33,114,83,58,48,100,55,82,True,7547898023
104,89,68,71,28,120,106,41,26,58,False,7545409615
83,41,19,128,15,78,85,138,7,110,False,7545232883
94,30,20,98,38,51,63,120,53,69,True,7545083127
135,113,19,55,110,10,85,98,3,76,False,7544982481
69,123,40,10,13,6,21,86,15,74,True,7544900087
1,69,80,53,49,88,21,120,94,2,False,7544493959
72,12,68,14,100,83,113,23,33,40,False,7543111278
41,68,17,62,25,100,53,58,13,44,True,7542989639
69,20,105,28,41,15,45,5,29,14,True,7542935256
11,12,106,90,58,26,23,86,82,102,True,7542399462
62,27,114,76,98,83,6,53,97,106,False,7542378790
58,82,19,47,10,69,20,135,63,15,False,7542298261
48,74,26,75,78,82,25,20,135,100,True,7542268148
41,74,85,96,20,15,83,3,123,129,True,7542188345
112,138,22,12,97,20,56,11,114,91,True,7541148845
14,79,100,33,97,58,72,41,59,120,False,7541112137
53,8,106,26,98,59,87,67,19,29,True,7540976050
93,48,97,106,72,52,123,78,46,65,True,7540954189
98,3,110,96,41,21,26,63,14,102,True,7540899733
72,97,95,111,78,5,69,45,82,71,False,7540878440
90,48,129,121,74,10,82,45,28,83,False,7540825264
112,75,129,100,25,5,126,45,114,97,False,7540761767
71,40,39,36,90,110,86,41,106,129,False,7539746515
100,86,107,48,29,15,101,74,129,83,True,7539716600
14,20,39,22,113,86,7,51,93,106,True,7539520550
19,91,41,17,62,53,103,97,46,74,False,7539442159
25,121,100,86,72,63,5,135,88,22,False,7539388714
49,58,19,29,47,10,106,100,64,120,True,7539343687
65,18,110,53,17,41,106,90,135,79,True,7539298814
137,59,10,22,119,82,20,58,53,41,False,7539255907
105,59,109,83,14,12,112,58,20,21,False,7539183810
70,105,58,29,120,10,123,84,21,98,False,7539138070
25,100,59,33,62,105,29,5,97,1,True,7539079761
22,1,19,90,83,21,17,110,33,65,False,7539002827
48,31,91,74,71,83,17,100,105,25,False,7538933619
106,86,129,45,4,17,71,58,73,55,True,7538300853
74,123,73,112,108,137,25,83,121,98,False,7538273564
74,98,53,72,14,71,5,43,10,39,True,7538250647
29,20,22,83,48,106,42,65,19,15,False,7537434086
136,56,22,10,40,20,106,63,85,47,False,7536581368
39,65,100,102,10,19,82,97,67,40,False,7536540793
14,11,71,21,129,48,83,100,33,19,True,7536490869
49,65,54,129,110,52,22,18,13,135,True,7536432602
46,90,97,98,20,100,39,29,45,25,True,7536380465
71,86,103,97,8,13,82,110,129,105,True,7536342034
19,41,72,45,62,73,20,90,7,123,False,7536287516
63,65,20,106,25,46,5,73,26,71,True,7536250438
20,126,28,45,67,26,105,10,17,135,False,7536189956
41,68,14,33,82,72,110,38,22,67,True,7536128267
5,113,55,106,21,39,96,65,128,67,True,7536074156
96,4,68,22,86,82,63,102,46,58,True,7536013254
97,96,45,25,71,6,85,16,65,92,False,7535940452
98,71,120,27,10,62,65,20,73,49,False,7535871069
26,31,71,48,14,83,21,93,113,123,False,7535784858
8,21,5,69,105,123,97,136,66,39,False,7535725187
26,41,110,69,7,42,71,17,14,135,True,7535652367
6,21,69,20,25,85,7,97,22,10,True,7535549456
45,70,93,78,27,110,92,19,73,120,False,7535485774
45,93,28,47,22,5,10,137,135,102,True,7534317874
41,71,45,38,113,89,129,110,107,20,True,7534230837
103,31,48,89,28,71,100,15,39,113,False,7534127457
97,27,71,41,113,21,137,123,107,85,False,7532735545
72,48,21,114,98,46,47,43,58,19,True,7532639036
26,137,69,102,110,70,92,120,111,83,True,7532577097
80,26,93,34,86,19,5,43,70,22,True,7532449267
93,123,69,126,58,14,86,74,94,22,False,7532392293
109,110,101,76,83,136,48,20,47,45,False,7532336887
23,123,55,62,109,82,85,43,57,86,False,7531702090
106,65,112,113,114,53,17,41,47,66,True,7530316763
110,46,21,71,14,82,72,123,114,78,True,7530293812
48,65,47,45,102,63,86,7,19,83,True,7530175650
48,19,123,97,9,79,46,58,14,82,True,7530152808
2,25,93,31,110,102,20,136,21,58,False,7530131799
21,40,5,41,98,47,71,13,112,93,True,7530079634
11,28,7,121,39,93,83,98,35,105,False,7529753546
90,43,51,41,65,13,71,10,123,120,False,7529697715
22,102,10,110,123,93,65,69,31,106,False,7529633450
26,112,71,95,106,22,129,123,85,48,False,7529565933
128,21,41,97,87,110,106,28,31,114,False,7528930818
70,123,129,111,71,10,83,56,98,100,True,7528908150
114,91,20,1,14,106,87,95,86,36,True,7528892157
90,8,100,57,26,67,129,39,72,45,False,7528609379
10,68,136,17,21,110,19,109,13,42,True,7528530651
76,102,41,26,110,55,91,138,19,120,False,7528468185
72,120,10,13,20,85,92,59,21,66,False,7528386450
94,65,97,53,69,107,88,19,6,83,True,7528294249
71,45,121,105,93,137,26,112,58,48,True,7528231290
93,35,83,65,47,1,121,69,5,14,True,7528152794
90,129,111,83,48,5,105,112,45,10,False,7528088261
94,39,100,110,47,65,51,74,97,48,False,7527980819
1,49,26,85,102,58,10,50,71,138,False,7527915233
100,18,26,90,65,129,47,110,83,93,False,7527386781
82,48,112,71,53,97,45,110,106,70,False,7527361636
83,43,89,84,88,85,44,98,105,56,False,7527027171
88,49,29,25,5,8,99,45,35,110,False,7526960652
26,19,120,8,14,29,110,58,137,93,True,7526912702
5,93,102,45,11,1,113,71,56,26,False,7526703373
82,59,58,33,100,6,83,101,13,97,True,7526664408
78,135,86,56,89,1,112,76,9,100,True,7526529022
54,78,25,123,27,120,19,47,83,93,False,7526440109
48,7,82,27,113,25,66,53,13,103,False,7526369173
90,27,62,105,70,58,1,104,22,119,True,7525050856
101,28,12,107,58,98,26,56,85,47,True,7524982849
74,58,128,41,102,129,5,48,98,65,True,7524925166
69,5,28,64,70,25,102,100,104,44,False,7524866940
76,83,95,112,88,43,47,41,114,128,True,7524801031
41,43,5,100,25,129,105,22,46,26,True,7523613683
46,70,101,27,14,5,93,88,120,58,True,7523583056
49,25,96,110,26,46,5,108,128,22,False,7523537468
106,108,105,58,123,93,121,50,71,22,True,7523509670
77,114,100,26,62,83,43,47,4,71,True,7523480856
69,26,92,48,22,102,120,67,50,123,False,7523442666
113,51,98,46,90,60,26,129,70,86,False,7523311836
41,112,66,88,25,7,56,45,70,43,False,7523243286
48,26,43,19,113,83,2,86,14,47,True,7523103629
10,80,102,33,88,137,41,20,135,83,False,7523018109
100,45,102,32,19,95,92,7,126,26,True,7522976421
88,25,106,47,9,56,100,53,1,14,False,7522891972
25,74,45,55,88,123,86,41,49,28,False,7520283103
46,85,22,20,91,17,28,27,121,48,False,7520257378
10,96,95,72,110,28,54,128,9,86,True,7520157741
33,13,41,66,20,95,45,5,128,69,False,7519978181
58,93,19,20,13,41,29,73,65,66,False,7519855453
14,80,30,93,20,6,136,53,19,83,False,7519767382
114,129,123,59,95,93,60,103,91,15,True,7519468644
46,56,105,129,83,43,54,7,59,65,False,7518942650
58,33,120,56,110,69,41,22,43,20,True,7518922891
1,91,96,137,62,95,53,135,98,5,False,7518765108
25,27,97,53,4,110,26,98,8,101,True,7518679408
65,40,100,21,47,13,91,41,14,61,False,7518542719
120,66,100,21,47,48,97,13,86,103,True,7518486907
137,45,85,109,129,19,91,21,93,58,True,7518410875
15,128,7,17,73,45,38,85,39,1,False,7518367848
20,41,78,102,13,17,100,70,64,63,True,7518324763
110,112,90,21,69,14,53,47,76,70,False,7518245571
34,41,63,5,88,82,83,93,43,53,False,7518180657
76,112,10,43,96,74,53,71,110,41,True,7518098732
54,96,100,17,28,2,110,19,5,82,False,7516765625
41,85,129,86,13,40,121,14,12,74,True,7516708449
5,98,20,136,48,2,70,30,13,66,False,7516654072
35,43,67,71,46,114,28,5,74,100,False,7515606676
44,138,128,58,57,48,129,26,83,90,True,7515584699
123,93,91,13,62,95,83,90,20,36,False,7515526694
10,83,121,22,102,65,64,63,38,8,False,7515497584
61,43,88,79,114,14,128,58,136,71,False,7515475809
48,40,129,14,55,104,68,41,51,82,False,7515438099
36,48,5,71,88,109,66,102,19,20,True,7515390023
76,14,26,44,110,22,121,108,71,70,False,7515348310
97,112,28,14,81,109,90,5,47,100,False,7515305827
87,97,90,72,70,28,59,25,91,41,False,7513692686
45,8,64,25,2,22,31,110,114,137,False,7512350231
14,83,68,44,72,17,27,98,10,91,True,7510783007
5,89,74,102,107,41,123,28,71,86,False,7510712088
95,15,65,56,53,114,26,38,58,120,False,7508979579
72,112,56,57,39,25,128,100,67,85,False,7508919586
9,17,10,97,72,69,47,138,4,87,False,7507649186
54,68,121,13,28,20,56,110,19,135,False,7507539913
61,31,12,49,110,102,56,83,48,76,True,7506129929
19,66,101,48,61,97,4,107,5,20,False,7506082952
93,56,104,86,5,74,29,88,53,95,False,7505840501
70,100,110,63,25,41,126,2,14,5,True,7505777290
114,9,51,65,34,11,68,86,67,14,False,7504522616
13,103,138,71,18,109,101,128,83,74,True,7504481463
102,91,16,71,39,46,43,110,100,36,False,7504390606
38,129,85,138,26,54,107,2,5,19,True,7504345734
35,83,129,26,19,120,112,123,8,64,False,7503179931
95,42,91,17,97,74,135,48,123,101,True,7503132231
68,71,47,43,44,61,83,70,20,67,True,7503048608
60,34,98,87,72,91,27,129,57,13,False,7503017768
19,72,83,10,90,129,51,44,31,23,True,7502940707
7,91,4,37,20,46,25,5,9,71,False,7502839306
137,87,8,106,83,76,97,45,46,121,False,7502781091
14,72,1,65,75,41,57,26,21,59,False,7501483482
10,45,135,86,17,36,137,22,67,58,False,7501269548
46,129,74,62,100,58,102,138,79,23,False,7501240537
105,128,83,70,57,100,46,5,129,110,True,7501045344
19,121,65,17,25,13,26,33,58,81,True,7538809470
59,48,69,61,121,66,102,71,70,113,True,7538411311
86,106,14,5,93,112,95,19,100,80,False,7538343784
21,26,66,136,80,113,64,112,48,114,True,7538309790
100,137,41,110,112,12,90,136,123,17,True,7538264118
49,92,113,123,87,54,43,15,53,26,False,7538240866
113,29,123,114,105,97,14,7,93,65,False,7538214528
53,123,41,39,112,13,82,14,26,66,True,7538116819
65,112,89,105,32,106,21,119,60,8,True,7538087317
90,129,83,18,119,3,27,22,21,8,True,7537972041
121,62,70,60,66,1,20,82,65,29,True,7536590469
33,48,120,123,112,14,27,17,15,119,False,7536476746
12,64,26,21,102,56,71,40,20,22,True,7536420977
114,112,19,88,82,6,53,137,103,69,True,7536395195
65,76,10,96,105,39,47,66,74,41,True,7536363393
66,80,90,69,1,26,93,25,96,83,True,7536325533
72,27,39,68,29,28,19,43,6,83,False,7535847475
26,53,74,14,10,82,40,83,6,49,True,7535675159
80,19,48,40,92,82,43,71,120,45,False,7535070148
114,62,123,129,112,84,22,53,59,10,True,7609698399
95,40,9,49,59,53,14,110,76,41,False,7609578216
93,20,120,52,71,18,97,123,40,113,True,7609526876
71,60,10,113,33,18,120,29,52,20,False,7609493824
109,90,31,74,21,89,20,51,53,23,True,7609433521
114,75,128,98,106,90,9,97,105,41,False,7608185577
114,5,21,26,23,108,31,49,86,106,False,7608154325
23,70,105,114,73,95,58,22,80,14,False,7608116533
97,101,20,35,120,63,105,53,106,137,True,7608055547
90,63,3,38,1,109,64,88,20,43,True,7608001203
54,14,26,98,13,47,83,69,10,65,False,7607937603
18,91,23,17,53,129,3,120,45,10,False,7606251512
57,5,112,19,93,138,39,20,64,33,True,7606006604
48,38,110,3,74,59,136,97,79,44,True,7604205553
95,3,128,71,126,84,10,20,62,13,True,7604163105
95,87,126,129,26,84,65,49,114,48,False,7604138583
56,129,79,41,9,67,71,120,36,128,True,7603961679
65,96,41,9,56,102,110,100,19,33,True,7603922256
25,104,20,41,121,18,26,129,107,112,False,7603840375
98,94,19,59,45,55,71,34,105,48,True,7603776482
63,81,71,3,85,102,20,14,129,47,False,7602384248
21,126,19,91,10,138,14,69,90,53,False,7602193969
90,100,20,135,102,10,109,119,98,84,True,7602151706
6,106,86,104,136,98,26,13,21,94,False,7602006819
18,26,101,120,28,7,49,113,71,95,False,7601937877
114,90,40,123,97,51,102,26,74,94,True,7601868257
48,39,79,123,29,72,43,20,26,25,True,7601768804
46,114,100,19,43,21,123,62,129,106,False,7600353611
38,105,43,4,123,138,88,62,97,106,True,7600285802
39,20,123,69,93,114,112,138,49,72,False,7600212750
49,20,10,1,39,109,128,138,13,80,False,7600188701
74,66,19,29,95,46,65,54,26,96,False,7598397602
88,100,123,10,21,138,102,14,120,15,True,7598330170
29,105,47,12,123,137,74,20,95,11,True,7597004381
13,45,3,29,41,137,58,123,138,90,True,7596968759
97,105,64,4,96,17,110,21,114,49,False,7596928468
18,7,26,102,76,43,51,98,64,70,False,7596912487
15,78,14,112,93,18,20,98,49,100,True,7596815203
39,26,49,48,105,69,19,51,97,138,False,7596755787
63,123,96,105,138,104,20,126,4,86,False,7596729677
80,71,59,20,114,138,64,40,49,21,False,7596680327
18,39,123,5,98,137,95,51,47,105,True,7596627342
48,31,5,55,126,45,78,13,119,136,True,7594857750
36,14,95,102,68,15,5,21,126,100,True,7594819988
35,95,102,128,62,41,40,112,28,137,True,7592975008
114,5,14,7,86,58,13,89,78,26,True,7592942768
19,49,20,90,44,67,123,97,79,137,True,7592915378
114,137,14,58,22,98,105,113,21,65,True,7592838543
97,86,80,43,110,114,19,20,25,55,False,7592791033
110,40,62,41,120,54,7,21,113,26,False,7591081857
114,33,29,119,98,86,47,39,71,94,False,7590963346
89,86,29,76,123,41,19,14,11,20,False,7590910011
49,126,58,78,88,120,123,129,14,138,True,7590876244
21,9,114,19,105,138,102,22,96,86,False,7590852400
59,100,53,46,49,67,101,19,129,98,True,7590719180
93,129,114,19,90,49,123,39,128,41,True,7590677296
49,93,20,114,36,76,83,41,86,129,True,7590645369
17,26,19,97,48,106,40,43,114,86,False,7590593793
15,48,51,71,26,109,123,106,98,33,True,7590513573
90,41,30,21,19,39,48,86,98,85,True,7590358863
120,129,66,136,94,69,31,121,95,126,True,7588943974
91,14,62,49,41,102,22,78,128,56,False,7588877159
123,28,1,50,19,41,21,106,86,43,False,7588845761
79,126,96,26,113,41,20,78,86,35,True,7588794162
102,26,100,25,73,138,14,97,69,106,True,7588758863
137,51,105,43,138,120,53,100,48,28,False,7588667126
25,20,97,71,138,137,86,26,10,23,False,7588595623
138,86,26,106,28,20,71,31,128,49,True,7588517456
93,74,101,53,2,67,31,86,129,138,False,7588459317
98,46,20,123,97,137,71,53,28,138,False,7588407228
74,20,28,103,114,113,15,123,27,112,True,7588310942
13,105,28,20,113,106,73,100,138,9,True,7587151474
13,40,69,138,74,71,48,137,73,123,True,7587121898
9,7,20,25,1,95,111,53,112,23,True,7586954501
106,45,71,33,114,51,53,90,10,112,False,7586869645
106,22,33,114,21,83,26,96,89,128,True,7586816971
33,26,129,63,128,106,45,69,73,123,False,7586761447
41,59,53,98,79,56,26,90,112,35,True,7585696782
58,51,10,96,71,120,64,67,97,86,False,7585432766
71,114,58,55,1,41,129,26,82,14,False,7585354640
48,86,30,43,16,4,55,22,26,20,True,7585280788
138,29,75,123,93,70,14,90,20,21,True,7585226253
48,104,71,69,22,46,40,32,129,93,False,7583958823
15,121,112,129,114,53,107,14,21,25,True,7583914196
67,72,80,102,106,71,129,58,112,21,False,7583874073
4,105,106,58,69,33,120,94,86,29,False,7583828019
112,96,82,41,26,114,64,54,69,121,True,7583761251
21,114,112,26,18,48,97,20,128,74,False,7583706370
93,138,106,114,69,120,20,19,94,45,False,7583662911
59,110,123,69,67,89,106,66,137,97,False,7583602036
138,64,20,19,126,94,49,26,55,88,False,7582499431
41,50,14,84,25,114,68,19,102,10,False,7582377700
21,123,112,14,48,39,97,26,95,69,False,7582343832
67,69,37,25,120,95,71,96,123,74,True,7582284510
67,97,20,19,106,123,8,28,31,98,False,7582256049
46,66,121,49,82,98,48,26,50,120,True,7582217473
114,96,64,138,123,106,71,128,83,49,True,7582180809
28,20,128,21,138,137,114,69,44,88,True,7582137172
80,87,95,53,14,138,2,31,123,13,True,7582091577
89,7,100,3,19,95,120,111,119,123,True,7582021824
44,5,74,21,14,46,20,66,38,70,True,7580721548
41,25,92,33,49,13,119,75,71,60,True,7580683350
48,128,71,76,129,20,105,93,17,98,True,7580454824
46,65,83,38,14,112,26,23,1,51,True,7580305369
46,88,20,49,93,114,26,23,25,71,False,7580246840
49,5,112,114,18,120,25,20,13,105,False,7580177169
26,13,25,23,45,60,123,64,48,39,True,7578489412
23,91,98,95,26,110,128,47,13,114,True,7578434206
1,20,128,14,82,114,45,26,46,129,False,7578401851
39,20,51,106,138,100,33,69,44,98,True,7578358563
109,101,86,126,28,20,60,7,35,123,False,7578308873
69,31,53,123,70,67,72,98,86,137,True,7578227746
94,25,137,105,26,69,123,138,83,13,True,7576963299
49,106,9,65,97,29,100,13,48,62,False,7576934821
1,51,66,28,120,45,129,3,25,95,True,7576912223
73,71,104,14,3,114,69,83,126,138,False,7576890739
114,5,123,13,2,40,25,49,41,71,False,7576769319
16,20,13,7,21,138,28,49,97,87,True,7576573007
53,42,119,71,90,59,69,100,105,67,False,7574924479
98,71,123,20,34,13,86,96,33,109,False,7574884623
59,112,79,87,18,13,96,72,82,88,True,7574858273
59,26,10,100,29,6,128,106,20,11,True,7574453371
76,26,53,38,10,14,5,138,98,95,True,7571297221
138,91,49,14,106,135,105,31,59,15,False,7571200174
65,137,29,3,21,93,26,69,49,72,False,7571081661
138,97,86,65,7,129,83,41,26,120,True,7571012683
33,86,11,51,89,138,71,26,129,114,True,7570113537
110,90,126,58,129,138,20,106,105,69,False,7570087623
128,96,49,20,94,69,83,48,106,98,True,7570024599
59,26,102,138,14,67,96,45,65,106,True,7569935406
82,114,14,49,13,95,86,91,21,20,False,7569908891
49,68,71,14,47,105,86,59,98,109,True,7569673078
109,71,87,55,138,35,100,27,28,46,True,7569613409
9,93,72,13,135,100,49,58,138,39,False,7567950364
110,120,1,114,88,41,106,123,15,26,False,7563386938
138,5,35,129,107,17,20,28,26,8,True,7563356515
18,20,72,129,62,98,86,97,44,41,True,7563286595
102,45,73,96,8,13,69,82,112,28,True,7559505678
98,26,113,71,25,107,135,14,47,6,True,7543503514
36,53,71,20,81,8,26,40,102,14,False,7539471076
93,51,26,69,39,13,66,97,128,46,True,7539390582
14,7,19,20,65,66,62,89,137,72,True,7539356337
65,18,110,53,17,41,106,90,135,79,True,7539298814
137,59,10,22,119,82,20,58,53,41,False,7539255907
48,69,91,119,17,53,129,86,72,82,False,7538388951
35,128,100,32,20,74,97,123,11,120,False,7538343845
74,57,46,37,93,23,69,105,31,54,False,7538314909
128,137,112,89,21,114,20,13,72,47,False,7538259532
26,33,10,39,4,76,5,8,53,69,False,7538240398
59,58,138,98,41,20,126,46,96,65,True,7538220674
65,137,105,63,59,41,45,47,9,109,True,7538193856
15,83,120,114,94,93,66,86,97,47,False,7538177461
6,40,100,43,98,14,51,121,17,44,True,7538146593
112,39,48,83,71,45,123,14,69,106,True,7538121953
112,7,76,5,41,110,72,105,73,106,True,7538085446
10,86,14,106,53,49,22,57,80,72,False,7538052152
21,110,102,76,26,129,49,87,19,41,True,7538004572
74,53,64,73,129,46,7,90,78,100,False,7537972978
69,11,26,102,138,8,72,123,25,78,True,7537915726
46,100,105,114,92,54,68,39,14,104,False,7537857742
80,45,90,102,97,48,51,26,112,98,False,7537814155
112,40,48,92,51,83,5,80,8,47,True,7537768019
112,51,55,85,12,20,92,48,41,129,False,7537686962
14,11,71,21,129,48,83,100,33,19,True,7536490869
48,45,57,65,136,93,98,40,72,29,False,7536449271
15,26,106,2,51,32,84,35,121,101,True,7536345495
41,26,120,110,129,74,51,96,19,10,False,7536275104
48,121,129,72,107,14,5,114,120,45,True,7536238782
13,90,61,8,14,25,86,113,128,72,False,7536137167
28,102,15,71,48,39,96,65,73,128,False,7536079126
21,29,2,19,22,6,100,69,86,65,True,7536020551
97,96,45,25,71,6,85,16,65,92,False,7535940452
98,71,120,27,10,62,65,20,73,49,False,7535871069
63,22,114,78,27,15,91,20,39,48,True,7534801042
15,97,20,36,4,138,111,120,71,76,True,7534778555
47,66,72,13,48,67,58,74,71,21,True,7534754800
94,26,29,53,76,35,22,75,67,102,True,7534723851
49,26,5,8,38,48,103,65,104,74,False,7534694096
21,128,71,96,23,13,58,65,69,41,False,7534630157
14,98,5,105,2,19,71,102,62,70,True,7534593696
109,40,88,15,137,65,41,106,111,78,False,7534563241
70,76,97,5,20,86,74,112,4,114,False,7534516106
53,97,120,121,73,46,128,137,43,66,True,7534449251
105,13,91,102,15,20,6,61,65,128,True,7534397879
20,114,23,28,94,15,102,97,19,126,True,7534367544
106,51,47,65,93,15,90,71,100,72,True,7534256267
22,21,19,71,10,53,96,113,72,65,False,7534198300
128,62,73,9,26,48,39,96,83,20,False,7534118041
109,28,20,135,21,74,86,104,48,58,True,7534039209
17,65,136,51,54,48,113,105,28,26,True,7533242008
102,53,100,20,22,138,25,103,71,65,True,7533211844
18,45,43,13,7,46,19,136,86,78,False,7533175456
48,45,129,13,101,97,83,86,109,126,True,7533070546
39,110,5,96,72,48,64,74,65,55,False,7533033056
10,51,40,97,88,119,14,71,41,46,True,7532996718
18,71,56,39,119,46,72,26,70,65,False,7532960191
8,90,128,104,20,46,55,65,120,19,False,7531761051
105,104,86,8,20,70,114,23,11,65,True,7531738378
23,123,55,62,109,82,85,43,57,86,False,7531702090
41,71,30,55,25,6,100,135,58,36,True,7531607039
20,80,31,114,97,48,106,136,27,102,False,7531583160
48,14,40,121,10,80,26,101,109,97,False,7531568644
90,82,129,80,1,8,28,22,19,74,True,7531489752
